Date,Post ID,Network,Post Type,Content Type,Profile,Sent by,Link,Post,Linked Content,Impressions,Organic Impressions,Potential Reach,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Other Post Clicks,Post Clicks (All),Post Media Clicks,Post Hashtag Clicks,Post Detail Expand Clicks,Profile Clicks,Other Engagements,App Engagements,App Install Attempts,App Opens,Follows from Post,Unfollows from Post,bit.ly Link Clicks,Video Views,Media Views,Tags
9/3/2020 2:00 pm,1301505266530349056,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1301505266530349056,"We know what you’re thinking, ‘journey to wealth with N5000?' 😏 😏 
But remember, little drops of water make a mighty ocean. Click this link https://t.co/nNzIDoVFEA and let’s show you how.
#NeverStopInvesting https://t.co/Hp7N001IHW","http://bit.ly/StanbicIBTCEnquiries, https://twitter.com/StanbicIBTC/status/1301505266530349056/photo/1","2,930","2,930","304,361",3.31%,97,12,12,2.0,5,0.99%,29.0,49,78,24,1.0,21,3.0,0,0.0,0.0,0.0,0.0,0.0,,,24,
9/3/2020 12:13 pm,1301478476214566912,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1301478476214566912,"Pay school fees as fast as you can say it with the Super App! Download now by clicking this link: https://t.co/4sOaHzUBQr
#APPyness
#LikeAHero https://t.co/WAMoFEONNV","http://onelink.to/stanbicibtcapp, https://twitter.com/StanbicIBTC/status/1301478476214566912/photo/1","2,876","2,876","302,718",2.12%,61,12,12,2.0,3,0.17%,5.0,39,44,16,0.0,22,1.0,0,0.0,0.0,0.0,0.0,0.0,,,16,
9/3/2020 10:24 am,1301450970652700674,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1301450970652700674,"If you urgently need to buy airtime, which self-service option would you use? ⦁ *909# ⦁ SMS banking ⦁ Super App",,,,"302,082",,,,,,,,,,,,,,,,,,,,,,,,
9/3/2020 10:16 am,1301449023652585474,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1301449023652585474,Learning never stops. You can get up to 10% discount when you enrol your child or ward on the uLesson e-learning platform and pay with your Stanbic IBTC Mastercard. https://t.co/GEWDyHCiVa,https://twitter.com/StanbicIBTC/status/1301449023652585474/photo/1,,,"302,082",,,,,,,,,,,,,,,,,,,,,,,,
9/3/2020 10:14 am,1301448547494223873,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1301448547494223873,"If you urgently need to buy airtime, which self-service option would you use?
⦁ *909#
⦁ SMS banking
⦁ Super App",,,,"302,122",,,,,,,,,,,,,,,,,,,,,,,,
9/2/2020 10:15 pm,1301267421077143553,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1301267421077143553,Learning never stops. You can get up to 10% discount when you enrol your child or ward on the uLesson e-learning platform and pay with your Stanbic IBTC Mastercard. https://t.co/ytTbaklUZA,https://twitter.com/StanbicIBTC/status/1301267421077143553/photo/1,"4,168","4,168","305,147",2.09%,87,14,14,7.0,6,,,60,60,19,,35,6.0,0,0.0,0.0,0.0,0.0,0.0,,,19,
9/2/2020 9:41 pm,1301259049422524416,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1301259049422524416,"If you urgently need to buy airtime, which self-service option would you use?",,"5,650","5,650","307,288",5.88%,332,15,15,14.0,6,,,92,92,,,81,11.0,205,0.0,0.0,0.0,0.0,0.0,,,,
9/2/2020 8:19 pm,1301238445457707009,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1301238445457707009,"Today on CNBC Africa, The CE, Stanbic IBTC Holdings PLC, Dr Demola Sogunle discussed Stanbic IBTC Half-Year results.

Click on this link to watch

https://t.co/GxI51YTGVj https://t.co/f8LfyNHmq1","https://www.cnbcafrica.com/videos/2020/09/02/stanbic-ibtc-posts-impressive-h1-results-despite-covid-19-headwinds/, https://twitter.com/StanbicIBTC/status/1301238445457707009/photo/1","3,178","3,178","303,615",3.34%,106,16,16,2.0,5,0.57%,18.0,65,83,46,,15,4.0,0,0.0,0.0,0.0,0.0,0.0,,,46,
9/2/2020 1:43 pm,1301138802996584448,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1301138802996584448,"Our Independently Managed Portfolios (IMP) are discretionary management agreements whereby clients delegate the day to day investment decisions and implementation of their chosen investment strategy to Stanbic IBTC Asset Management Limited...
#WealthWednesday https://t.co/bhOhHhaoeb",https://twitter.com/StanbicIBTC/status/1301138802996584448/photo/1,"3,712","3,712","303,077",1.7%,63,8,8,4.0,3,0.03%,1.0,47,48,24,0.0,16,7.0,0,0.0,0.0,0.0,0.0,0.0,,,24,
9/2/2020 12:15 pm,1301116636322312192,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1301116636322312192,Our Independently Managed Portfolios (IMP) are discretionary management agreements whereby clients delegate the day to day investment decisions and implementation of their chosen investment strategy to Stanbic IBTC Asset Management Limited ... https://t.co/03USlx1LzP,https://twitter.com/StanbicIBTC/status/1301116636322312192/photo/1,,,"302,031",,,,,,,,,,,,,,,,,,,,,,,,
9/1/2020 8:04 pm,1300872254356623362,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300872254356623362,"If you like it hot and spicy, we’re about to serve it in good measure! You don’t want to miss this. https://t.co/ej1M5RAxHM",https://twitter.com/StanbicIBTC/status/1300872254356623362/photo/1,"5,289","5,289","308,283",4.71%,249,28,28,12.0,9,,,200,200,132,,54,14.0,0,0.0,0.0,0.0,0.0,0.0,,,132,
9/1/2020 8:00 pm,1300871088444973056,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300871088444973056,Pay on the uLesson Learning platform with your Stanbic IBTC MasterCard and get up to 10% discount and let’s get your wards set for WAEC and JAMB. Call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com for more details. https://t.co/IO5mY5D3o5,https://twitter.com/StanbicIBTC/status/1300871088444973056/photo/1,"4,041","4,041","303,114",1.83%,74,11,11,9.0,3,,,51,51,19,,29,3.0,0,0.0,0.0,0.0,0.0,0.0,,,19,
9/1/2020 5:46 pm,1300837486281797634,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1300837486281797634,"Are you a student who needs a scholarship to help with your university education? To apply, click here - https://t.co/rnfDd7VJF3 https://t.co/huUXN8TULN","http://bit.ly/StanbicIBTCScholarship, https://twitter.com/StanbicIBTC/status/1300837486281797634/photo/1","7,248","7,248","363,308",21.94%,"1,590",231,231,29.0,104,9.64%,699.0,527,"1,226",179,,333,15.0,0,0.0,0.0,0.0,0.0,0.0,,,179,
9/1/2020 5:00 pm,1300825812212609026,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300825812212609026,Make school payments with our Internet Banking or Mobile app and help your child go #BackToSchool with ease. Call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com for more details. https://t.co/urpJtWt4Ay,https://twitter.com/StanbicIBTC/status/1300825812212609026/photo/1,"3,136","3,136","302,994",1.47%,46,6,6,1.0,3,,,36,36,22,0.0,13,1.0,0,0.0,0.0,0.0,0.0,0.0,,,22,
9/1/2020 3:00 pm,1300795589559451650,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1300795589559451650,"Are you a student who needs a scholarship to help with your university education? To apply, click here - https://t.co/rnfDd7VJF3 https://t.co/QVcsLbJ0x7","http://bit.ly/StanbicIBTCScholarship, https://twitter.com/StanbicIBTC/status/1300795589559451650/photo/1",140,140,"305,225",6.43%,9,0,0,2.0,4,0.71%,1.0,2,3,1,,1,0.0,0,0.0,0.0,0.0,0.0,0.0,,,1,
9/1/2020 2:00 pm,1300780489603715074,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300780489603715074,"Prepare for the unexpected with the #BestInsuranceDeals. Click the link and fill your details: https://t.co/nNzIDoVFEA.
 #ItCanBe https://t.co/CB9Tkw7lH4","http://bit.ly/StanbicIBTCEnquiries, https://twitter.com/StanbicIBTC/status/1300780489603715074/photo/1","2,707","2,707","303,010",2.25%,61,10,10,2.0,4,0.22%,6.0,39,45,20,1.0,13,5.0,0,0.0,0.0,0.0,0.0,0.0,,,20,
9/1/2020 11:00 am,1300735174431387648,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300735174431387648,Invest in the risk-free FGN Retail Savings Bond today with just N5000. Click the link https://t.co/3gaYlaTfKT and we will contact you. https://t.co/P8IBaIwYL1,"https://bit.ly/StanbicIBTCFGNBonds, https://twitter.com/StanbicIBTC/status/1300735174431387648/photo/1","3,145","3,145","302,628",4.48%,141,11,11,5.0,3,1.75%,55.0,67,122,24,,37,6.0,0,0.0,0.0,0.0,0.0,0.0,,,24,
9/1/2020 8:00 am,1300689883548221442,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300689883548221442,"May this be a September to Remember 💙 💙 💙 
#ItCanBe https://t.co/VUebn8iTNy",https://twitter.com/StanbicIBTC/status/1300689883548221442/photo/1,"5,418","5,418","307,615",3.38%,183,40,40,8.0,10,0.04%,2.0,123,125,76,1.0,33,13.0,0,0.0,0.0,0.0,0.0,0.0,,,76,
8/31/2020 6:00 pm,1300478497979330560,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300478497979330560,#ItCanBe possible to accomplish your future educational goals. Watch this space for more details. https://t.co/D1Xfs74gbD,https://twitter.com/StanbicIBTC/status/1300478497979330560/photo/1,"4,464","4,464","304,504",2.67%,119,15,15,5.0,6,,,93,93,61,1.0,27,4.0,0,0.0,0.0,0.0,0.0,0.0,,,61,
8/31/2020 2:00 pm,1300418100224036865,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300418100224036865,"We believe that dreams do come true and that is why we walk #Together4ALimb to help achieve those dreams. 
#ItCanBe https://t.co/U4rMxRWVbk",https://twitter.com/StanbicIBTC/status/1300418100224036865/photo/1,"3,389","3,389","304,528",2.1%,71,11,11,3.0,5,,,52,52,23,0.0,21,8.0,0,0.0,0.0,0.0,0.0,0.0,,,23,
8/31/2020 11:00 am,1300372790428733441,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300372790428733441,"Get the Stanbic IBTC mobile app and experience the ease of digital banking at your fingertips. To download, click here -  https://t.co/4sOaHzUBQr
#LikeAHero
#APPyness https://t.co/PoOGBCiWau","http://onelink.to/stanbicibtcapp, https://twitter.com/StanbicIBTC/status/1300372790428733441/photo/1","2,988","2,988","304,644",2.61%,78,17,17,9.0,5,0.13%,4.0,43,47,10,0.0,26,7.0,0,0.0,0.0,0.0,0.0,0.0,,,10,
8/31/2020 8:00 am,1300327478712561664,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300327478712561664,"#PowerUpMonday
Every right knowledge gained is one step nearer to making the world a better place.
#MondayMotivation #BackToSchool https://t.co/mHuFZxJth1",https://twitter.com/StanbicIBTC/status/1300327478712561664/photo/1,"3,312","3,312","307,381",3.23%,107,15,15,4.0,7,,,81,81,55,1.0,20,5.0,0,0.0,0.0,0.0,0.0,0.0,,,55,
8/30/2020 6:00 pm,1300116097589547008,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300116097589547008,"We would like you to tell us which of the Super App modules you have used.
#LikeAHero
#APPyness https://t.co/cj6H8NOzTZ",https://twitter.com/StanbicIBTC/status/1300116097589547008/photo/1,"4,924","4,924","303,963",2.8%,138,21,21,7.0,4,,,106,106,60,2.0,31,13.0,0,0.0,0.0,0.0,0.0,0.0,,,60,
8/30/2020 2:00 pm,1300055715873202176,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300055715873202176,Get awesome discounts when you pay with your Stanbic IBTC card at any Hubmart store. Call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com for more details. https://t.co/HDcLpmLiHv,https://twitter.com/StanbicIBTC/status/1300055715873202176/photo/1,"3,676","3,676","303,978",2.26%,83,14,14,2.0,5,,,62,62,34,,22,6.0,0,0.0,0.0,0.0,0.0,0.0,,,34,
8/30/2020 11:00 am,1300010393784520705,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1300010393784520705,Stay in touch with family and friends when you dial *909*8# to renew your data subscription. https://t.co/vmiJOPcu7z,https://twitter.com/StanbicIBTC/status/1300010393784520705/photo/1,"3,104","3,104","302,523",1.71%,53,12,12,5.0,5,,,31,31,12,,19,0.0,0,0.0,0.0,0.0,0.0,0.0,,,12,
8/30/2020 8:47 am,1299976923578277889,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1299976923578277889,"Get high quality training on business growth for free with our Enterprise Online Training in partnership with EDC, Pan Atlantic University. Click here, complete and submit the form to stand a chance to get selected: https://t.co/fj7xDldxS8
#ItCanBe https://t.co/OlgBtABtV6","https://standardbank.eu.qualtrics.com/jfe/form/SV_4PclrqClOCHoxdb, https://twitter.com/StanbicIBTC/status/1299976923578277889/photo/1","2,793","2,793","304,882",2.97%,83,7,7,1.0,5,0.72%,20.0,50,70,35,0.0,12,3.0,0,0.0,0.0,0.0,0.0,0.0,,,35,
8/29/2020 6:00 pm,1299753736622010371,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299753736622010371,✋  if you were afraid of school resumption. Please share your resumption stories with us 😀 https://t.co/4Fdar9hEbn,https://twitter.com/StanbicIBTC/status/1299753736622010371/photo/1,"5,134","5,134","312,904",4.83%,248,23,23,8.0,10,,,207,207,144,,43,20.0,0,0.0,0.0,0.0,0.0,0.0,,,144,
8/29/2020 3:00 pm,1299708448452550656,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299708448452550656,"Did you just write JAMB and scored 200 or over? We've got something interesting for you. 
#ItCanBe https://t.co/HPFhi6mHlq",https://twitter.com/StanbicIBTC/status/1299708448452550656/photo/1,"4,568","4,568","308,027",6.46%,295,22,22,8.0,10,0.02%,1.0,254,255,145,20.0,84,5.0,0,0.0,0.0,0.0,0.0,0.0,,,145,
8/29/2020 1:00 pm,1299678211463426048,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299678211463426048,Now is the best time to secure your family’s future with a Will. Visit the link https://t.co/nNzIDoVFEA and fill your details so that we can contact you. https://t.co/tVWgGjOJjX,"http://bit.ly/StanbicIBTCEnquiries, https://twitter.com/StanbicIBTC/status/1299678211463426048/photo/1","2,755","2,755","304,376",2.94%,81,18,18,5.0,5,0.25%,7.0,46,53,19,,25,2.0,0,0.0,0.0,0.0,0.0,0.0,,,19,
8/29/2020 10:00 am,1299632914662072320,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299632914662072320,"Dial *909*0000*REFCODE# and experience seamless payments when shopping for educational supplies online, POS or in-store with C’Gate USSD solution. 
#ItCanBe https://t.co/ZeU0GBxyvi",https://twitter.com/StanbicIBTC/status/1299632914662072320/photo/1,"2,891","2,891","303,783",2.59%,75,14,14,11.0,3,,,47,47,27,0.0,17,3.0,0,0.0,0.0,0.0,0.0,0.0,,,27,
8/28/2020 6:00 pm,1299391384407945220,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299391384407945220,"👊  if you got it and tag someone you appreciate. 
#Trivia https://t.co/Od9B3VD5CK",https://twitter.com/StanbicIBTC/status/1299391384407945220/photo/1,"2,786","2,786","302,536",2.87%,80,7,7,3.0,3,0.04%,1.0,66,67,35,0.0,26,5.0,0,0.0,0.0,0.0,0.0,0.0,,,35,
8/28/2020 4:00 pm,1299361174744707072,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299361174744707072,"Calling all ’efikos’, let’s see if you can rearrange the letters. 
#Trivia https://t.co/Kgx25Riipl",https://twitter.com/StanbicIBTC/status/1299361174744707072/photo/1,"10,465","10,465","302,455",4.19%,438,20,20,26.0,3,,,389,389,163,0.0,214,12.0,0,0.0,0.0,0.0,0.0,0.0,,,163,
8/28/2020 2:00 pm,1299330931220774914,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299330931220774914,"Please share with us the rate of ease of on-boarding on the Super App.
#LikeAHero
#APPyness https://t.co/iP0E1w9XxG",https://twitter.com/StanbicIBTC/status/1299330931220774914/photo/1,"4,430","4,430","304,482",3.14%,139,19,19,14.0,4,,,102,102,55,1.0,43,3.0,0,0.0,0.0,0.0,0.0,0.0,,,55,
8/28/2020 12:05 pm,1299301956859629569,Twitter,Tweet,Video,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1299301956859629569,"Here is a #Flashback to our CSI project where we renovated a block of classrooms and also donated lighting, electrical fans, teaching materials, chairs and desks/tables for the pupils and teachers of Ladipo Primary School, Mushin.
#ItCanBe https://t.co/Qi1clOBjxD",https://twitter.com/StanbicIBTC/status/1299301956859629569/video/1,"3,038","3,038","303,859",2.11%,64,17,17,3.0,5,,,39,39,19,2.0,14,4.0,0,0.0,0.0,0.0,0.0,0.0,,127,127,
8/28/2020 10:00 am,1299270525617876995,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299270525617876995,"Get high quality training on business growth for free with our Enterprise Online Training in partnership with EDC, Pan Atlantic University. Click here, complete and submit the form to stand a chance to get selected: https://t.co/EkBHU5d7GI
#ItCanBe https://t.co/avOXOo10Aq","https://standardbank.eu.qualtrics.com/jfe/form/SV_4PclrqClOCHoxd, https://twitter.com/StanbicIBTC/status/1299270525617876995/photo/1","1,616","1,616","307,883",3.4%,55,0,0,0.0,2,1.49%,24.0,29,53,18,0.0,10,1.0,0,0.0,0.0,0.0,0.0,0.0,,,18,
8/28/2020 8:00 am,1299240325475639296,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299240325475639296,Looking for a risk-free investment? Try the FGN Retail Savings Bond with as little as N5000. Click the link https://t.co/3gaYlaTfKT and we will contact you. https://t.co/mNOghKiXgS,"https://bit.ly/StanbicIBTCFGNBonds, https://twitter.com/StanbicIBTC/status/1299240325475639296/photo/1","3,410","3,410","303,177",4.52%,154,24,24,10.0,4,1.41%,48.0,68,116,30,,34,4.0,0,0.0,0.0,0.0,0.0,0.0,,,30,
8/27/2020 8:00 pm,1299059147489652737,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299059147489652737,Get ready for news that will help you on your educational journey. Watch this space for more details #ItCanBe https://t.co/IziuGFwBMM,https://twitter.com/StanbicIBTC/status/1299059147489652737/photo/1,"2,602","2,602","303,751",1.69%,44,8,8,1.0,3,0.04%,1.0,31,32,21,1.0,6,3.0,0,0.0,0.0,0.0,0.0,0.0,,,21,
8/27/2020 6:30 pm,1299036467449257992,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299036467449257992,"In preparation for the #BackToSchool season, one way to save money would be to watch DIY videos and find things that you can reuse or fix instead of buying new ones. #FinancialTip https://t.co/PEUhgFOJkL",https://twitter.com/StanbicIBTC/status/1299036467449257992/photo/1,"2,875","2,875","302,442",2.57%,74,13,13,2.0,2,0.03%,1.0,56,57,41,0.0,14,1.0,0,0.0,0.0,0.0,0.0,0.0,,,41,
8/27/2020 5:30 pm,1299021375764598785,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299021375764598785,"Here is a #Throwback to when we marked this year's World Humanitarian Day by donating cooking fuels and food items to Bakassi IDP camp in Borno, as part of the Stanbic IBTC @ 30 community project. #StanbicIBTC30at30 https://t.co/pgNo49DuTw","https://twitter.com/StanbicIBTC/status/1299021375764598785/photo/1, https://twitter.com/StanbicIBTC/status/1299021375764598785/photo/1","4,218","4,218","304,905",3.51%,148,17,17,4.0,7,,,120,120,97,0.0,20,3.0,0,0.0,0.0,0.0,0.0,0.0,,,97,
8/27/2020 4:22 pm,1299004253017604097,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1299004253017604097,"If you choose C, then you are on the right path to building financial independence. Click the link https://t.co/nNzIDoVFEA and we will contact you.
#NeverStopInvesting https://t.co/vvXTYj43Hj","http://bit.ly/StanbicIBTCEnquiries, https://twitter.com/StanbicIBTC/status/1299004253017604097/photo/1","2,900","2,900","322,199",9.72%,282,11,11,0.0,7,0.55%,16.0,248,264,218,2.0,21,7.0,0,0.0,0.0,0.0,0.0,0.0,,,218,
8/27/2020 2:13 pm,1298972004901629952,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1298972004901629952,"Do you know that you can check your transaction history on the Stanbic IBTC Internet Banking platform? To access the Stanbic IBTC Internet Banking platform, please visit our website at https://t.co/o9jL53amuH. https://t.co/fJ0faX7LIO","http://www.stanbicibtcbank.com, https://twitter.com/StanbicIBTC/status/1298972004901629952/photo/1","2,708","2,708","303,740",2.18%,59,15,15,3.0,3,0.33%,9.0,29,38,15,,12,2.0,0,0.0,0.0,0.0,0.0,0.0,,,15,
8/27/2020 2:12 pm,1298971588596039681,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1298971588596039681,"Do you know that you can check your transaction history on the Stanbic IBTC Internet Banking platform? To access the Stanbic IBTC Internet Banking platform, please our website at https://t.co/o9jL53amuH. https://t.co/FjEmtVlGKE","http://www.stanbicibtcbank.com, https://twitter.com/StanbicIBTC/status/1298971588596039681/photo/1",,,"301,840",,,,,,,,,,,,,,,,,,,,,,,,
8/27/2020 11:07 am,1298924984635662337,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1298924984635662337,"Enjoy 5 free local transfers via cashback when you download and upgrade to the new Stanbic IBTC Mobile. To download, click here - https://t.co/4sOaHzUBQr
Offer closes today - 27 August 2020 https://t.co/YJlCp0Yq2r","http://onelink.to/stanbicibtcapp, https://twitter.com/StanbicIBTC/status/1298924984635662337/photo/1","4,457","4,457","305,343",2.69%,120,15,15,9.0,5,0.27%,12.0,79,91,30,,35,14.0,0,0.0,0.0,0.0,0.0,0.0,,,30,
8/26/2020 10:30 pm,1298734477963919362,Twitter,Tweet,Photo,'@StanbicIBTC,Aramide Salami,https://twitter.com/StanbicIBTC/status/1298734477963919362,Have you ever thought of how people make money from stocks? Email stockbroking@stanbicibtc.com for more details. https://t.co/4M7j8Xi67J,https://twitter.com/StanbicIBTC/status/1298734477963919362/photo/1,"3,925","3,925","303,719",2.78%,109,14,14,5.0,3,0.1%,4.0,83,87,62,,18,3.0,0,0.0,0.0,0.0,0.0,0.0,,,62,
8/26/2020 9:30 pm,1298719388888002564,Twitter,Tweet,Photo,'@StanbicIBTC,Aramide Salami,https://twitter.com/StanbicIBTC/status/1298719388888002564,"Get an amazing 2.5% discount when you pay with your Stanbic IBTC Mastercard at any Medplus pharmacy with your Medplus loyalty card. For more details, call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com for more details. https://t.co/7LtJqaYisC",https://twitter.com/StanbicIBTC/status/1298719388888002564/photo/1,"3,609","3,609","302,418",1.8%,65,8,8,2.0,2,0.03%,1.0,52,53,19,,27,6.0,0,0.0,0.0,0.0,0.0,0.0,,,19,
8/26/2020 8:30 pm,1298704277813198848,Twitter,Tweet,Photo,'@StanbicIBTC,Aramide Salami,https://twitter.com/StanbicIBTC/status/1298704277813198848,Make sure you always wear a face mask when going out. #StaySafe. #ItCanBe https://t.co/DHLfnNiVKK,https://twitter.com/StanbicIBTC/status/1298704277813198848/photo/1,"3,066","3,066","303,723",1.66%,51,9,9,1.0,3,,,38,38,20,0.0,13,5.0,0,0.0,0.0,0.0,0.0,0.0,,,20,
8/26/2020 7:30 pm,1298689181905039364,Twitter,Tweet,Photo,'@StanbicIBTC,Aramide Salami,https://twitter.com/StanbicIBTC/status/1298689181905039364,What Super App feature do you like the most? Do share with us. https://t.co/EjnexbCy7M,https://twitter.com/StanbicIBTC/status/1298689181905039364/photo/1,"3,926","3,926","304,395",2.57%,101,15,15,3.0,6,,,77,77,47,,23,7.0,0,0.0,0.0,0.0,0.0,0.0,,,47,
8/26/2020 6:31 pm,1298674370693431296,Twitter,Tweet,Photo,'@StanbicIBTC,Aramide Salami,https://twitter.com/StanbicIBTC/status/1298674370693431296,"Download and upgrade to the new Stanbic IBTC Mobile App and enjoy 5 free local transfers via cash back. To download, click here - https://t.co/4sOaHzUBQr
Offer closes on the 27 August 2020 https://t.co/Tnc5Dkp12L","http://onelink.to/stanbicibtcapp, https://twitter.com/StanbicIBTC/status/1298674370693431296/photo/1","2,352","2,352","321,428",3.83%,90,13,13,4.0,7,0.77%,18.0,48,66,22,,20,6.0,0,0.0,0.0,0.0,0.0,0.0,,,22,
8/26/2020 4:49 pm,1298648660792823808,Twitter,Tweet,Photo,'@StanbicIBTC,Aramide Salami,https://twitter.com/StanbicIBTC/status/1298648660792823808,"Good news!
All our branches nationwide are now fully opened and operational. Kindly click here https://t.co/XpP44MlD6K to view the addresses. https://t.co/0klQGNzIlI","http://bit.ly/StanbicIBTCBranches, https://twitter.com/StanbicIBTC/status/1298648660792823808/photo/1","2,977","2,977","306,339",4.27%,127,22,22,1.0,7,0.87%,26.0,71,97,38,,26,7.0,0,0.0,0.0,0.0,0.0,0.0,,,38,
8/26/2020 2:54 pm,1298619811451359232,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1298619811451359232,Join our Twitter #WealthWednesday chat today by 3pm as we will be discussing all you need to know about Stanbic IBTC Bond fund. https://t.co/OoINbK76yv,https://twitter.com/StanbicIBTC/status/1298619811451359232/photo/1,"11,134","11,134","312,708",2.38%,265,28,28,6.0,15,0.02%,2.0,214,216,100,7.0,96,11.0,0,0.0,0.0,0.0,0.0,0.0,,,100,
8/25/2020 6:00 pm,1298304177857343494,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1298304177857343494,"Keeping track of your insurance policy is now easy peasy with our Super App. To get the #BestInsuranceDeals, kindly visit  https://t.co/77KZV1HTpp and fill your details.
#ItCanBe https://t.co/MwwrkX1Plo","https://standardbank.eu.qualtrics.com/jfe/form/SV_3P0zav3AvrHU7qZ, https://twitter.com/StanbicIBTC/status/1298304177857343494/photo/1","2,448","2,448","303,797",3.8%,93,18,18,4.0,5,0.33%,8.0,58,66,14,2.0,30,12.0,0,0.0,0.0,0.0,0.0,0.0,,,14,
