Date,Content Type,Sent by,Post,Impressions,Organic Impressions,Viral Impressions,Non-viral Impressions,Fan Impressions,Fan Organic Impressions,Non-fan Impressions,Non-fan Organic Impressions,Reach,Organic Reach,Viral Reach,Non-viral Reach,Fan Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Love Reactions,Haha Reactions,Wow Reactions,Sad Reactions,Angry Reactions,Comments,Shares,Click-Through Rate,Other Post Clicks,Post Clicks (All),Post Photo View Clicks,Answers,Negative Feedback,Engaged Users,Engaged Fans,Users Talking About This,Unique Reactions,Unique Comments,Unique Shares,Unique Answers,Unique Post Clicks,Unique Post Photo View Clicks,Unique Other Post Clicks,Unique Negative Feedback
2021-02-14 15:00:00,Photo,Other,"When your favourite song comes on in public, what will you do?
A. Sing along
B. Dance! (zero shame)
C. Behave myself",3277.0,3277.0,224.0,3053.0,2846.0,2846.0,431.0,431.0,3216.0,3216.0,221.0,2954.0,2745.0,2.9,2.95,95.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,43.0,43.0,1.0,0.0,0.0,51.0,41.0,37.0,19.0,21.0,2.0,0.0,26.0,1.0,26.0,0.0
2021-01-07 21:00:00,Photo,Other,Want a risk-free investment vehicle? Then the FGN Savings Bond is right for you. Visit www.linktr.ee/StanbicIBTC and click ‘Invest in FGN Retail Savings Bond’ to subscribe!,3353.0,3353.0,179.0,3174.0,2960.0,2960.0,393.0,393.0,3216.0,3216.0,178.0,3063.0,2827.0,2.42,2.52,81.0,40.0,37.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.57,19.0,38.0,2.0,0.0,0.0,67.0,62.0,41.0,38.0,1.0,2.0,0.0,31.0,2.0,16.0,0.0
2020-11-27 10:00:00,Photo,Other,"While we love every day of the week, Friday has a special place in our hearts 😍 
Who’s with us on this? 😄 
Have a great weekend ahead.
#TGIF",3323.0,3323.0,253.0,3070.0,2827.0,2827.0,496.0,496.0,3216.0,3216.0,249.0,2900.0,2652.0,2.77,2.86,92.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,46.0,46.0,0.0,0.0,0.0,67.0,49.0,40.0,30.0,10.0,0.0,0.0,33.0,0.0,33.0,0.0
2021-06-14 18:04:00,Photo,Other,"What do you have planned for 2 pm on Wednesday?
We suggest you join us on LinkedIn as we discuss all you need to know about the Stanbic IBTC Education Trust.
You don't want to miss it!
#SET
#BlueTalks
#ITCANBE",3214.0,3214.0,8.0,3206.0,2865.0,2865.0,349.0,349.0,3214.0,3214.0,8.0,3255.0,2839.0,1.09,1.09,35.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,33.0,29.0,23.0,20.0,4.0,0.0,0.0,11.0,0.0,11.0,0.0
2022-03-15 12:06:00,Photo,Damilare Oyekanmi,"The consumer is at the center of everything we do at Stanbic IBTC. Therefore, we are dedicated to the ideals of fair digital finance.​

#WorldConsumerRightsDay​
#ITCANBE​

​",3212.0,3212.0,2.0,3210.0,2930.0,2930.0,282.0,282.0,3212.0,3212.0,2.0,3230.0,2984.0,1.53,1.53,49.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,29.0,29.0,2.0,0.0,0.0,36.0,33.0,17.0,12.0,7.0,0.0,0.0,23.0,2.0,23.0,0.0
2022-08-19 17:00:00,Photo,Damilare Oyekanmi,"Join our Twitter Spaces conversation in one hour as we discuss digital payments solutions available for you.​

#ITCANBE ​

​",3289.0,3289.0,5.0,3284.0,2881.0,2881.0,408.0,408.0,3211.0,3211.0,4.0,3211.0,2888.0,1.52,1.56,50.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,30.0,23.0,17.0,13.0,4.0,0.0,0.0,16.0,0.0,16.0,0.0
2022-07-27 16:04:00,Photo,Damilare Oyekanmi,"Your loved ones deserves the best of life even after you are gone. Visit https://linktr.ee/StanbicIBTC and click on ‘Enquiries’ to get started on writing a Will.​

#ITCANBE",3211.0,3211.0,22.0,3189.0,2798.0,2798.0,413.0,413.0,3211.0,3211.0,21.0,3211.0,2811.0,1.46,1.46,47.0,20.0,18.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.03,23.0,24.0,6.0,0.0,0.0,41.0,32.0,22.0,20.0,1.0,2.0,0.0,20.0,6.0,16.0,0.0
2022-04-22 16:22:00,Photo,Damilare Oyekanmi,"We recently held a webinar where insights on accelerating business growth were shared. Did you miss it? Click https://bit.ly/EnterpriseBankingWebinarReplay to watch the replay​

#ITCANBE​",3289.0,3289.0,2.0,3287.0,2895.0,2895.0,394.0,394.0,3211.0,3211.0,2.0,3211.0,2859.0,1.03,1.06,34.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.03,16.0,17.0,0.0,0.0,0.0,31.0,25.0,16.0,13.0,4.0,0.0,0.0,17.0,0.0,16.0,0.0
2022-04-13 13:59:00,Photo,Damilare Oyekanmi,"9 to 5 or not, everyone deserves to #retirewell. With the Stanbic IBTC Micro Pension plan, you can start small with flexible contributions to secure a memorable future.​
Visit www.stanbicibtcpension.com now to get started.​
​
#WealthWednesday​
#GoForIt",3328.0,3328.0,184.0,3144.0,2779.0,2779.0,549.0,549.0,3211.0,3211.0,113.0,3076.0,2745.0,1.56,1.62,52.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,25.0,25.0,1.0,0.0,0.0,40.0,32.0,20.0,18.0,5.0,1.0,0.0,22.0,1.0,21.0,0.0
2021-05-07 10:00:00,Photo,Other,"If you had a choice, what would it be?
#fridayvibes",3225.0,3225.0,304.0,2921.0,2670.0,2670.0,555.0,555.0,3211.0,3211.0,301.0,2896.0,2634.0,3.07,3.08,99.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,50.0,50.0,3.0,0.0,0.0,71.0,64.0,45.0,31.0,18.0,0.0,0.0,42.0,3.0,42.0,0.0
2021-03-25 11:46:00,Photo,Other,"The CE, Stanbic IBTC Holdings PLC, Dr Demola Sogunle will be discussing the Stanbic IBTC 2020 annual group result. Visit here http://www.arise.tv to join the conversation now.",3291.0,3291.0,185.0,3106.0,2845.0,2845.0,446.0,446.0,3211.0,3211.0,185.0,3063.0,2784.0,2.86,2.93,94.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.12,47.0,51.0,2.0,0.0,0.0,68.0,58.0,35.0,27.0,9.0,0.0,0.0,36.0,2.0,31.0,0.0
2021-01-23 18:00:00,Photo,Other,"Start the new school season with a BluEdge savings account and experience the winning edge. 
Visit http://bit.ly/StanbicIBTCBluEdgeAccount to get started.
#Back2School
#ITCANBE",3259.0,3259.0,122.0,3137.0,2889.0,2889.0,370.0,370.0,3211.0,3211.0,120.0,3094.0,2888.0,2.45,2.49,80.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.18,15.0,21.0,0.0,0.0,0.0,58.0,53.0,43.0,37.0,9.0,1.0,0.0,17.0,0.0,12.0,0.0
2020-09-22 13:00:00,Photo,Other,Let us help you manage your business cashflow and #StayInBusiness with our Enterprise Online Banking service. Call 07003333333 for more details. #ItCanBe,3367.0,3367.0,91.0,3276.0,2979.0,2979.0,388.0,388.0,3211.0,3211.0,85.0,3126.0,2871.0,1.96,2.06,66.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,28.0,15.0,0.0,0.0,60.0,56.0,36.0,36.0,0.0,1.0,0.0,24.0,15.0,11.0,0.0
2020-03-05 13:00:00,Video,Other,"It’s up to us all to change how we treat each other, starting now. Commit to set gender equality today and let’s #RewriteTheRules .To start, click here - http://bit.ly/SIRewriteTheRules
#HeForShe",3393.0,3393.0,121.0,3272.0,2777.0,2777.0,616.0,616.0,3211.0,3211.0,119.0,3103.0,2707.0,15.09,15.95,512.0,134.0,130.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.12,364.0,368.0,0.0,0.0,1.0,336.0,179.0,140.0,114.0,5.0,5.0,0.0,220.0,0.0,206.0,1.0
2020-03-02 16:08:00,Video,Other,"Ever wondered how mutual funds work? Watch this video to learn how. To start investing mutual funds, visit bit.ly/SIMutualFund. #NeverStopInvesting #StanbicIBTC #MutualFunds",3347.0,3347.0,165.0,3182.0,2658.0,2658.0,689.0,689.0,3211.0,3211.0,166.0,3032.0,2531.0,12.64,13.17,423.0,102.0,101.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.06,304.0,306.0,0.0,0.0,0.0,251.0,140.0,106.0,93.0,9.0,5.0,0.0,171.0,0.0,161.0,0.0
2023-07-07 17:59:00,Photo,Damilare Oyekanmi,"Whether you are spending quality time with loved ones or indulging in some much-needed self-care, this weekend will be a beautiful one. Amen?​

#Weekend​
#ITCANBE",3208.0,3208.0,8.0,3200.0,2730.0,2730.0,478.0,478.0,3208.0,3208.0,8.0,3255.0,2723.0,2.03,2.03,65.0,27.0,26.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,29.0,29.0,10.0,0.0,0.0,48.0,28.0,31.0,27.0,5.0,1.0,0.0,21.0,10.0,17.0,0.0
2023-05-01 14:06:00,Photo,Damilare Oyekanmi,"Get ready to bloom like never before! The Bloom Conference 1.0 is almost here, featuring a fantastic lineup of speakers and interactive sessions. Only 2 days left - don't hesitate to join us! Click https://bit.ly/StanbicIBTCEventsApp to download the Stanbic IBTC Events app to register.​

#GoBloom​s
#ITCANBE",3344.0,3344.0,0.0,3344.0,2723.0,2723.0,621.0,621.0,3206.0,3206.0,0.0,3206.0,2609.0,1.26,1.31,42.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,22.0,22.0,7.0,0.0,1.0,34.0,29.0,20.0,17.0,3.0,0.0,0.0,17.0,7.0,14.0,1.0
2022-11-20 11:10:00,Photo,Damilare Oyekanmi,"What are the next items on your list of things to buy before December market rush? 🙂 

#ITCANBE​",3304.0,3304.0,63.0,3241.0,2806.0,2806.0,498.0,498.0,3206.0,3206.0,61.0,3140.0,2734.0,3.12,3.21,103.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,55.0,55.0,3.0,0.0,0.0,68.0,55.0,41.0,34.0,14.0,0.0,0.0,40.0,3.0,40.0,0.0
2022-07-27 17:30:00,Photo,Damilare Oyekanmi,"Knowing about estate planning is an essential step in preserving your assets and preparing for a better future.​
Visit https://bit.ly/StanbicIBTCTrustees to know more about Stanbic IBTC Trustees.​

#ITCANBE",3316.0,3316.0,0.0,3316.0,2899.0,2899.0,417.0,417.0,3206.0,3206.0,0.0,3206.0,2827.0,0.84,0.87,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,12.0,13.0,1.0,0.0,0.0,26.0,21.0,14.0,14.0,0.0,1.0,0.0,12.0,1.0,10.0,0.0
2020-11-14 10:58:00,Photo,Other,"Head , Sustainability, Stanbic IBTC  Omolola Fashesin walking to raise awareness for children living with limb loss. Share your pictures using the hashtag, #Together4ALimb.
#VirtualT4AL2020",3289.0,3289.0,26.0,3263.0,3060.0,3060.0,229.0,229.0,3206.0,3206.0,26.0,3192.0,3006.0,3.92,4.02,129.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,77.0,1.0,0.0,0.0,114.0,113.0,52.0,51.0,1.0,0.0,0.0,63.0,1.0,62.0,0.0
2022-07-12 11:17:00,Photo,Damilare Oyekanmi,"Still thinking of a low-risk investment option that will allow your money to ‘water the ground’ for you? Then you should consider investing in FGN Savings Bond. ​
Send an email to CallMe@stanbicibtc.com to get started.​

​#ITCANBE​

​",3346.0,3346.0,16.0,3330.0,2888.0,2888.0,458.0,458.0,3201.0,3201.0,16.0,3187.0,2811.0,2.51,2.62,84.0,25.0,24.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,47.0,47.0,1.0,0.0,1.0,55.0,47.0,31.0,25.0,6.0,1.0,0.0,32.0,1.0,31.0,1.0
2022-03-21 10:06:00,Photo,Damilare Oyekanmi,"It’s fine if you fall, what’s important is that you don’t remain down.​
Rise above the obstacle and get going!​

#PowerUpMonday​
#MondayMotivation​
#ITCANBE​",3297.0,3297.0,48.0,3249.0,3008.0,3008.0,289.0,289.0,3201.0,3201.0,48.0,3154.0,2937.0,1.52,1.56,50.0,24.0,23.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,18.0,18.0,0.0,0.0,0.0,42.0,37.0,28.0,23.0,5.0,1.0,0.0,16.0,0.0,16.0,0.0
2022-01-21 21:29:00,Photo,Blessing Ubah,"Be one of the first 5000 people to win N500 in the Stanbic IBTC eNaira promo. 
Make secure payments with ease on your eNaira account via our Mobile app and Internet Banking Platform. 
#ITCANBE",3252.0,3252.0,17.0,3235.0,2965.0,2965.0,287.0,287.0,3201.0,3201.0,17.0,3187.0,2917.0,3.81,3.87,124.0,28.0,27.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,87.0,87.0,5.0,0.0,1.0,83.0,73.0,31.0,28.0,5.0,1.0,0.0,57.0,5.0,56.0,1.0
2021-04-07 09:28:00,Photo,Other,"Congratulations to our winners!!
Please send your name, phone number and email address via private message to redeem your prize.
#Switchgeng
#ITCANBE",3381.0,3381.0,193.0,3188.0,3003.0,3003.0,378.0,378.0,3201.0,3201.0,189.0,3032.0,2884.0,4.82,5.09,163.0,46.0,43.0,2.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,104.0,104.0,6.0,0.0,0.0,107.0,99.0,50.0,45.0,10.0,0.0,0.0,70.0,5.0,70.0,0.0
2020-09-25 12:31:00,Photo,Other,Join @StanbicIBTC IG Live session today by 2pm as Ibraheem Kadiku will be discussing all you need to know about insurance and risk management. #ItCanBe #BlueTalks,3275.0,3275.0,0.0,3275.0,3005.0,3005.0,270.0,270.0,3201.0,3201.0,0.0,3201.0,2892.0,1.62,1.66,53.0,28.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,17.0,0.0,0.0,49.0,48.0,28.0,28.0,0.0,0.0,0.0,22.0,16.0,7.0,0.0
2018-10-17 14:22:00,Photo,Other,It’s all to play for in the second-leg of the #HiFL2018 semi-finals. Join us as the UAMTillers take on the OAUGiants and UNILCALMalabites stand up to the ILORINWarriors. Join us on the road to glory. #HiFLStanbicIBTC,3944.0,3944.0,477.0,3467.0,3545.0,3545.0,399.0,399.0,3201.0,3201.0,353.0,2819.0,2855.0,1.7,2.09,67.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,31.0,31.0,18.0,0.0,0.0,55.0,49.0,31.0,25.0,1.0,8.0,0.0,27.0,17.0,12.0,0.0
2023-05-01 14:06:00,Photo,Other,"Get ready to bloom like never before! The Bloom Conference 1.0 is almost here, featuring a fantastic lineup of speakers and interactive sessions. Only 2 days left - don't hesitate to join us! Click https://bit.ly/StanbicIBTCEventsApp to download the Stanbic IBTC Events app to register.​

#GoBloom​s
#ITCANBE",3322.0,3322.0,0.0,3322.0,2717.0,2717.0,605.0,605.0,3197.0,3197.0,0.0,3197.0,2605.0,1.23,1.28,41.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,21.0,21.0,6.0,0.0,1.0,33.0,28.0,20.0,17.0,3.0,0.0,0.0,16.0,6.0,14.0,1.0
2021-11-29 11:05:00,Photo,Other,"There are 32 days left in 2021. 
That is more than enough time to make a change and become the best version of yourself
Have a purposeful week!

#PowerUpMonday
#ITCANBE",3255.0,3255.0,1.0,3254.0,2860.0,2860.0,395.0,395.0,3197.0,3197.0,1.0,3192.0,2811.0,1.97,2.0,64.0,33.0,32.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,26.0,26.0,2.0,0.0,0.0,55.0,49.0,35.0,33.0,3.0,1.0,0.0,23.0,2.0,22.0,0.0
2021-06-12 11:54:00,Photo,Other,"The rains have come! 🌧️ 
Here are some tips to help you stay well this season.",3262.0,3262.0,0.0,3262.0,3110.0,3110.0,152.0,152.0,3197.0,3197.0,0.0,3197.0,3054.0,1.29,1.31,42.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,17.0,1.0,0.0,0.0,37.0,34.0,24.0,23.0,2.0,0.0,0.0,15.0,1.0,14.0,0.0
2021-03-14 15:00:00,Photo,Other,"Your Internet Banking and Mobile App login details are for you and you alone. If you suspect that your details have been compromised, please call 0700 909 909 909 or send an email to CustomerCareNigeria@stanbicibtc.com immediately.
#ITCANBE",3195.0,3195.0,46.0,3149.0,2893.0,2893.0,302.0,302.0,3195.0,3211.0,46.0,3159.0,2921.0,2.32,2.32,74.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,20.0,20.0,1.0,0.0,0.0,56.0,51.0,48.0,44.0,5.0,1.0,0.0,13.0,1.0,13.0,0.0
2022-05-24 15:23:00,Photo,Damilare Oyekanmi,"All the financial support you need and more, lies with the medical equipment finance from Stanbic IBTC and MegaMedx.​
Visit https://bit.ly/StanbicIBTCHealthcareSupportScheme to get started. ​

#ITCANBE​

​",3362.0,3362.0,6.0,3356.0,3055.0,3055.0,307.0,307.0,3192.0,3192.0,6.0,3192.0,2937.0,1.64,1.72,55.0,19.0,18.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.12,25.0,29.0,0.0,0.0,0.0,38.0,36.0,21.0,18.0,5.0,0.0,0.0,19.0,0.0,16.0,0.0
2021-08-05 10:37:00,Photo,Other,"“The private sector business environment continued to show steady improvement with the Purchasing Managers' Index (PMI) increasing to 55.4, the highest point in the past 18-months."" 
- Muyiwa Oni, Head, Equity Research West Africa at Stanbic IBTC Bank
Here are the highlights from the July 2021 PMI reading.

#StanbicIBTCPMI
#ITCANBE",3279.0,3279.0,4.0,3275.0,3147.0,3147.0,132.0,132.0,3192.0,3192.0,4.0,3187.0,3036.0,1.89,1.94,62.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,29.0,5.0,0.0,0.0,52.0,47.0,33.0,32.0,1.0,0.0,0.0,21.0,5.0,19.0,0.0
2021-03-30 18:00:00,Photo,Other,"Guess what?
You can now make financial transactions without using data, interesting right?
SMS “HELP” to 30909 or dial *909*30*909# to get started.",3196.0,3196.0,64.0,3132.0,2750.0,2750.0,446.0,446.0,3192.0,3192.0,64.0,3159.0,2734.0,2.63,2.63,84.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,37.0,37.0,1.0,0.0,0.0,62.0,55.0,39.0,34.0,8.0,0.0,0.0,28.0,1.0,27.0,0.0
2021-03-26 19:00:00,Photo,Other,"John doesn’t like to stress himself when it comes to carrying out banking services. We just made life a lot easier for him with our quick services. Visit www.stanbicibtcbank.com to try it too!
#ITCANBE",3230.0,3230.0,91.0,3139.0,2793.0,2793.0,437.0,437.0,3192.0,3192.0,91.0,3099.0,2707.0,2.35,2.38,76.0,35.0,34.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.28,20.0,29.0,0.0,0.0,0.0,57.0,53.0,40.0,35.0,7.0,0.0,0.0,23.0,0.0,17.0,0.0
2020-10-01 03:42:00,Photo,Other,"Getting a new car is awesome!But what happens when it gets damaged?

Click here https://standardbank.eu.qualtrics.com/jfe/form/SV_3VGLFbdurp5ANCJ, and let’s get you started on the #BestInsuranceDeals 😉 

#ItCanBe",3239.0,3239.0,154.0,3085.0,2967.0,2967.0,272.0,272.0,3192.0,3192.0,141.0,3028.0,2904.0,1.91,1.94,62.0,25.0,22.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.12,28.0,32.0,6.0,0.0,0.0,49.0,43.0,25.0,22.0,3.0,1.0,0.0,26.0,6.0,19.0,0.0
2020-10-01 03:42:00,Photo,Other,"Getting a new car is awesome!But what happens when it gets damaged?

Click here https://standardbank.eu.qualtrics.com/jfe/form/SV_3VGLFbdurp5ANCJ, and let’s get you started on the #BestInsuranceDeals 😉 

#ItCanBe",3237.0,3237.0,153.0,3084.0,2966.0,2966.0,271.0,271.0,3192.0,3192.0,140.0,3028.0,2904.0,1.88,1.91,61.0,24.0,21.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.12,28.0,32.0,6.0,0.0,0.0,48.0,42.0,24.0,21.0,3.0,1.0,0.0,26.0,6.0,19.0,0.0
2020-04-21 16:00:00,Video,Other,"How do you become #CoupleGoals? Watch our wedding series to find out. Catch it on YouTube here: https://youtu.be/Eo8lqeC6Iw8  
#TheWeddingSeries",3573.0,3573.0,90.0,3483.0,3156.0,3156.0,417.0,417.0,3192.0,3192.0,78.0,3136.0,2863.0,3.83,4.29,137.0,60.0,58.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.11,66.0,70.0,0.0,0.0,0.0,113.0,96.0,67.0,60.0,3.0,4.0,0.0,49.0,0.0,38.0,0.0
2020-01-21 08:49:00,Photo,Aramide Salami,Send your kids back to school without worries. Get health insurance to keep them covered! To know more please call 01 277 0394 or email insurancesolution@stanbicibtc.com,3157.0,3157.0,71.0,3086.0,2935.0,2935.0,222.0,222.0,3192.0,3192.0,69.0,3136.0,2963.0,4.02,3.98,127.0,70.0,69.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,47.0,47.0,31.0,0.0,0.0,99.0,84.0,72.0,69.0,5.0,3.0,0.0,37.0,29.0,14.0,0.0
2017-12-04 09:06:00,Photo,Other,The fight is almost won! Let’s come together and #MoveForward to end AIDS in Nigeria and Africa.  Click http://bit.ly/2AKDOEl to see how we are playing our part #WorldAIDSDay #MoreThanABank,4651.0,4651.0,685.0,3966.0,3826.0,3826.0,825.0,825.0,3192.0,3192.0,453.0,2719.0,2659.0,1.78,2.6,83.0,39.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,36.0,36.0,21.0,0.0,1.0,70.0,57.0,43.0,39.0,0.0,8.0,0.0,28.0,17.0,14.0,1.0
2020-12-12 17:00:00,Photo,Other,"As part of our contributions to SDG7, we introduced cleaner energy sources in our energy mix. Visit Visit https://www.linktr.ee/StanbicIBTC and click ‘Sustainability Saturday’ to know more about SDG 7. Are you also considering cleaner energy sources for your energy demands?
#SDG7
#AffordableandCleanEnergy 
#SustainabilitySaturday",3189.0,3189.0,381.0,2808.0,2570.0,2570.0,619.0,619.0,3189.0,3197.0,365.0,2765.0,2570.0,1.6,1.6,51.0,35.0,34.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,10.0,10.0,1.0,0.0,0.0,47.0,38.0,40.0,35.0,2.0,4.0,0.0,8.0,1.0,8.0,0.0
2021-09-21 18:16:00,Photo,Other,"We are here to help guide you on your journey into the world of stockbroking. 
Visit  www.linktr.ee/StanbicIBTC and click 'Open a Stockbroking Account’ now to start your investment journey with Zero naira.
#StartWithZero",3188.0,3188.0,6.0,3182.0,2790.0,2790.0,398.0,398.0,3188.0,3188.0,6.0,3187.0,2757.0,1.25,1.25,40.0,23.0,22.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.35,3.0,14.0,0.0,0.0,0.0,39.0,32.0,25.0,22.0,2.0,1.0,0.0,14.0,0.0,3.0,0.0
2021-04-04 15:00:00,Photo,Other,"Take extra care not to fall prey to scam pages pretending to be ours. Look out for the blue tick.
#ITCANBE",3188.0,3188.0,32.0,3156.0,2894.0,2894.0,294.0,294.0,3188.0,3269.0,32.0,3230.0,2976.0,1.54,1.54,49.0,30.0,29.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,17.0,17.0,1.0,0.0,0.0,45.0,43.0,32.0,30.0,2.0,0.0,0.0,15.0,1.0,14.0,0.0
2022-07-16 09:24:00,Photo,Damilare Oyekanmi,"If you can identify yourself in any of these, then you are wrong oh! Please take precaution while driving in the rain this season. If you fall in the fourth category, we are here to give the right Insurance cover.​

#ITCANBE ​",3267.0,3267.0,0.0,3267.0,2927.0,2927.0,340.0,340.0,3187.0,3187.0,0.0,3187.0,2863.0,1.04,1.07,34.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1.0,0.0,0.0,29.0,26.0,14.0,14.0,0.0,0.0,0.0,17.0,1.0,17.0,0.0
2022-05-09 13:14:00,Photo,Damilare Oyekanmi,"Receive payments with no hassle!​
With the NIBSS NQR code, your customers can make payments easily.​
Visit any of our branches or download the NQR Merchant App to generate your unique QR Code for your business.​

#ITCANBE​",3242.0,3242.0,0.0,3242.0,2888.0,2888.0,354.0,354.0,3187.0,3187.0,0.0,3187.0,2867.0,1.17,1.19,38.0,30.0,27.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,36.0,35.0,30.0,30.0,0.0,0.0,0.0,7.0,2.0,6.0,0.0
2021-08-27 14:00:00,Photo,Other,"At Stanbic IBTC, we aim to drive progress in the communities where we operate and that is why we will continue with our dedication to sustainability. 
Here are the highlights from our 2021 Sustainable Procurement Programme.
#ITCANBE",3271.0,3271.0,20.0,3251.0,2931.0,2931.0,340.0,340.0,3187.0,3187.0,20.0,3164.0,2859.0,1.25,1.29,41.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,21.0,2.0,0.0,0.0,29.0,22.0,19.0,16.0,3.0,0.0,0.0,13.0,2.0,12.0,0.0
2021-08-10 12:00:00,Photo,Other,"There is always that Nollywood actor or actress that would make you watch their movies over and over again.
Tell us who your favourite Nollywood actor is in the comments section.",3187.0,3187.0,64.0,3123.0,2844.0,2844.0,343.0,343.0,3187.0,3187.0,64.0,3126.0,2811.0,1.91,1.91,61.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,31.0,31.0,2.0,0.0,1.0,43.0,37.0,25.0,20.0,10.0,0.0,0.0,25.0,2.0,25.0,1.0
2021-03-05 10:00:00,Photo,Other,"The weekend is here and it’s time to do some shopping.

Here are 4 people you will meet at the market, which one of them are you?",3299.0,3299.0,408.0,2891.0,2723.0,2723.0,576.0,576.0,3187.0,3187.0,403.0,2827.0,2648.0,2.12,2.2,70.0,23.0,22.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,36.0,36.0,3.0,0.0,0.0,60.0,54.0,32.0,23.0,6.0,3.0,0.0,30.0,3.0,27.0,0.0
2021-02-03 11:18:00,Photo,Blessing Ubah,"Now is the best time to secure your family’s future with a Will.
Visit www.linktr.ee/StanbicIBTC and click on ‘Enquiries’ to fill in your details so that we can contact you.
#ITCANBE",3203.0,3203.0,279.0,2924.0,2710.0,2710.0,493.0,493.0,3187.0,3187.0,278.0,2892.0,2667.0,3.12,3.14,100.0,41.0,40.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,0.19,41.0,47.0,4.0,0.0,0.0,76.0,71.0,47.0,41.0,6.0,3.0,0.0,37.0,4.0,31.0,0.0
2020-12-30 13:00:00,Link,Other,"What plans do you have for your business in the new year? Listen to Ayodele Ojosipe, Head Enterprise Banking (SME) as he shares tips on how to build your business and how we can help. To watch, click here - https://youtu.be/pyw11zsL8Ic",3186.0,3186.0,29.0,3157.0,2914.0,2914.0,272.0,272.0,3186.0,3264.0,29.0,3235.0,3014.0,2.57,2.57,82.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,23.0,55.0,0.0,0.0,1.0,68.0,52.0,25.0,19.0,6.0,1.0,0.0,47.0,0.0,19.0,1.0
