Date,Content Type,Sent by,Post,Impressions,Potential Reach,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Other Post Clicks,Post Clicks (All),Post Media Clicks,Post Hashtag Clicks,Post Detail Expand Clicks,Profile Clicks,Other Engagements,Follows from Post,Unfollows from Post,Media Views,Has Link
2019-09-11 11:55:00,Photo,Aramide Salami,"Buy airtime with *909# at 9:09am/pm and get 9.09% bonus airtime!
Offer valid for 30 minutes from 9:09 - 9:39 am and pm from 10 -30 September 2019. https://t.co/REaT5xlGi1",6675.0,349067.0,2.46,164.0,35.0,35.0,6.0,24.0,0.01,1.0,98.0,99.0,41.0,0.0,45.0,12.0,0.0,0.0,0.0,41.0,1
2019-09-10 17:30:00,Photo,Aramide Salami,"Invest today to enjoy financial freedom tomorrow. Call us now on 01 280 1266 or email assetmanagement@stanbicibtc.com to get started.
#NeverStopInvesting https://t.co/MALTQnoyVO",4088.0,244383.0,2.76,113.0,30.0,30.0,6.0,11.0,0.02,1.0,65.0,66.0,35.0,4.0,23.0,3.0,0.0,0.0,0.0,35.0,1
2019-09-10 10:00:00,Photo,Aramide Salami,"Share your opinion and tell us why.
#ThoughtsOnTuesday https://t.co/ui4eesIuyp",5319.0,348786.0,1.77,94.0,32.0,32.0,8.0,11.0,0.0,0.0,43.0,43.0,27.0,0.0,11.0,5.0,0.0,0.0,0.0,27.0,0
2019-09-09 16:50:00,Photo,Sophia Amuka,Buy airtime with *909# and get 90.9% bonus airtime. It’s that easy. Offer valid for 30 minutes from 9.09 – 9.39pm on 09/09/19. Please note that bonus airtime will be applied within 24 hours. https://t.co/5EMdsgP5dW,5667.0,259396.0,3.86,219.0,29.0,29.0,12.0,21.0,0.04,2.0,155.0,157.0,39.0,0.0,102.0,14.0,0.0,0.0,0.0,39.0,1
2019-09-09 15:04:00,Photo,Other,"As a true Nigerian company, we only get into partnerships that move you to a better future, and together with Junior Achievement Nigeria, our goal is to implement life changing programs that prepare young persons to own their economic future. Here is to many more impactful years https://t.co/5Gt4sXl2su",3915.0,248686.0,3.14,123.0,19.0,19.0,2.0,6.0,0.05,2.0,94.0,96.0,75.0,0.0,13.0,6.0,0.0,0.0,0.0,75.0,1
2019-09-09 15:00:00,Photo,Aramide Salami,"#PowerUpMonday.
Whatever category you belong to, know this: you can do anything you put your mind to. #MotivationMonday https://t.co/dMPcZJwKpE",3439.0,242863.0,4.51,155.0,17.0,17.0,1.0,10.0,0.15,5.0,122.0,127.0,107.0,2.0,8.0,5.0,0.0,0.0,0.0,107.0,1
2019-09-09 10:00:00,Photo,Aramide Salami,"Spot our *909# ad on any LED boards? Take a picture, tag us with the hashtag #909 and you could win exciting prices! https://t.co/qnKwyXGKkf",6750.0,471630.0,2.89,195.0,37.0,37.0,5.0,24.0,0.04,3.0,126.0,129.0,79.0,0.0,35.0,12.0,0.0,0.0,0.0,79.0,1
2019-09-08 18:01:00,Photo,Aramide Salami,Buy airtime with *909# and get 90.9% bonus airtime. It’s that easy. Offer valid for 30 minutes from 9.09 – 9.39 am and pm on 09/09/19. https://t.co/oFWxpfheLD,26992.0,811181.0,10.11,2729.0,1585.0,1585.0,106.0,261.0,0.01,4.0,772.0,776.0,339.0,0.0,397.0,36.0,1.0,0.0,0.0,339.0,1
2019-09-08 12:00:00,Photo,Aramide Salami,"To ensure that all your hard-earned money doesn't vanish, you'll need to invest it to get good returns.
Do just that with our Mutual Funds. #PersonalFinanceTip #NeverStopInvesting https://t.co/WiQbHPjy1q",5979.0,246653.0,4.32,258.0,37.0,37.0,10.0,17.0,0.03,2.0,192.0,194.0,126.0,20.0,29.0,17.0,0.0,0.0,0.0,126.0,1
2019-09-07 16:00:00,Photo,Aramide Salami,"We have provided a convenient way to update your pension information here https://t.co/iuxEIoTJmT without visiting the branch. 
Call 01 271 6000 or email  pensionsolution@stanbicibtc.com for more. https://t.co/9DY1aWue13",3613.0,253860.0,3.6,130.0,25.0,25.0,3.0,19.0,0.86,31.0,52.0,83.0,18.0,0.0,25.0,9.0,0.0,0.0,0.0,18.0,1
2019-09-07 11:00:00,Photo,Aramide Salami,The FGN Bonds is your best bet! Call 01 422 0004 or send an email to stockbroking@stanbicibtc.com to invest now. https://t.co/vanRO3F625,4329.0,246060.0,3.07,133.0,22.0,22.0,5.0,9.0,0.02,1.0,96.0,97.0,63.0,0.0,23.0,10.0,0.0,0.0,0.0,63.0,1
2019-09-06 18:00:00,Photo,Other,Stanbic IBTC PMI up to 56.4 in August. Here are the details. https://t.co/ngnnk9pApt,3697.0,242946.0,2.3,85.0,10.0,10.0,4.0,8.0,0.0,0.0,63.0,63.0,49.0,0.0,7.0,7.0,0.0,0.0,0.0,49.0,0
2019-09-06 17:30:00,Photo,Aramide Salami,The best gifts don’t necessarily have to be heavy. Call 01 270 6800 or email SITLAgency@stanbicibtc.com and let’s help get your child #SET for life. https://t.co/8FmylwUTaY,4030.0,244307.0,2.08,84.0,17.0,17.0,4.0,10.0,0.02,1.0,52.0,53.0,44.0,1.0,6.0,1.0,0.0,0.0,0.0,44.0,1
2019-09-06 10:00:00,Photo,Aramide Salami,"It’s going to be lit 🔥
Watch this space for more and tag your friends.
Can you guess yet? https://t.co/j942lg6ioI",5075.0,294832.0,4.06,206.0,34.0,34.0,6.0,23.0,0.04,2.0,141.0,143.0,119.0,0.0,16.0,6.0,0.0,0.0,0.0,119.0,1
2019-09-05 17:00:00,Photo,Aramide Salami,We have solutions to bring your business dreams to reality. Talk to us on 01 422 8855 or email IBenquiries@stanbicibtc.com to learn more. https://t.co/UjVXjkQ1fl,4207.0,241616.0,2.28,96.0,21.0,21.0,7.0,11.0,0.02,1.0,56.0,57.0,33.0,0.0,17.0,6.0,0.0,0.0,0.0,33.0,1
2019-09-05 16:24:00,Photo,Other,"#ICYMI.
#HiFL2019 Quarterfinals first leg results. Stay tuned for more action.
#HiFLStanbicIBTC https://t.co/pTNDQvRZQo",3327.0,242713.0,3.61,120.0,16.0,16.0,2.0,9.0,0.0,0.0,93.0,93.0,75.0,3.0,8.0,7.0,0.0,0.0,0.0,75.0,0
2019-09-05 10:24:00,Photo,Other,"#ThrowbackThursday  
🤚 if having this multicoloured pen made you feel like a super hero. https://t.co/gXXqOOgelr",4777.0,246730.0,3.58,171.0,39.0,39.0,4.0,16.0,0.0,0.0,112.0,112.0,90.0,1.0,15.0,6.0,0.0,0.0,0.0,90.0,0
2019-09-04 19:53:00,Photo,Sophia Amuka,"We’re excited!
Don’t say we didn’t tell you. 😉 https://t.co/vkgnRbkRTQ",8281.0,288565.0,7.99,662.0,41.0,41.0,12.0,22.0,0.08,7.0,580.0,587.0,510.0,0.0,38.0,32.0,0.0,0.0,0.0,510.0,1
2019-09-04 14:26:00,Photo,Other,"Do you think insurance is important? If yes, why? #WealthWednesday https://t.co/xoacwUbT23",4904.0,244338.0,1.71,84.0,22.0,22.0,4.0,14.0,0.0,0.0,44.0,44.0,22.0,2.0,13.0,7.0,0.0,0.0,0.0,22.0,0
2019-09-03 17:30:00,Photo,Sophia Amuka,Protect what’s yours. Call 01 277 0394 or send an email to Insurancesolution@stanbicibtc.com to get the #BestInsuranceDeals for your home. https://t.co/3zVCdTgY5C,4294.0,246675.0,2.77,119.0,14.0,14.0,0.0,13.0,0.02,1.0,91.0,92.0,70.0,1.0,16.0,4.0,0.0,0.0,0.0,70.0,1
2019-09-03 11:43:00,Photo,Aramide Salami,"Every human life is a precious gift to humanity. 
Let us love and respect one another. 
We’re one Africa; let’s put aside all differences and stand together with love. 
We #SayNoToXenophobia https://t.co/iaCWgaJRMy",20025.0,331004.0,8.4,1683.0,185.0,185.0,39.0,112.0,0.03,6.0,1341.0,1347.0,805.0,17.0,461.0,58.0,0.0,0.0,0.0,805.0,1
2019-09-03 10:00:00,Photo,Sophia Amuka,"#SMETip
Start small, plan well, grow fast. Start by achieving small business goals, one at a time before moving on to the bigger vision. https://t.co/JRqMf4Y3ik",8036.0,546875.0,1.57,126.0,23.0,23.0,2.0,10.0,0.04,3.0,88.0,91.0,60.0,0.0,22.0,6.0,0.0,0.0,0.0,60.0,1
2019-09-02 17:00:00,Photo,Sophia Amuka,"Not so much of a risk taker? Don’t worry, open a mutual funds account with just N5000 and you’re good! To get started call 01 280 1266 or send an email to assetmanagement@stanbicibtc.com. https://t.co/1OIPAb0Fid",6956.0,264507.0,3.28,228.0,22.0,22.0,12.0,14.0,0.01,1.0,179.0,180.0,99.0,0.0,71.0,9.0,0.0,0.0,1.0,99.0,1
2019-09-02 08:00:00,Photo,Sophia Amuka,"#PowerUpMonday. If at first you don’t succeed, try, try and try again. #MondayMotivation https://t.co/ipFRA6J6kk",3810.0,247369.0,1.89,72.0,21.0,21.0,2.0,11.0,0.03,1.0,37.0,38.0,25.0,0.0,12.0,0.0,0.0,0.0,0.0,25.0,1
2019-09-01 18:00:00,Photo,Sophia Amuka,"Week 8 action from #HiFL2019. More excitement lined up!
#HiFLStanbicIBTC https://t.co/IQE0w6JqQf",3667.0,239653.0,3.22,118.0,12.0,12.0,1.0,5.0,0.0,0.0,100.0,100.0,88.0,2.0,4.0,6.0,0.0,0.0,0.0,88.0,0
2019-09-01 12:00:00,Photo,Sophia Amuka,"Having the basic needs can make life easier. We’re happy to contribute to the growth of Abaranje Primary School II. 
It’s how we keep our society #MovingForward https://t.co/8INfXcAK8W",3765.0,242441.0,4.83,182.0,25.0,25.0,2.0,8.0,0.08,3.0,144.0,147.0,135.0,0.0,7.0,2.0,0.0,0.0,0.0,135.0,1
2019-08-31 16:07:00,Photo,Sophia Amuka,"#CareerTip
“Be prepared to spot growth opportunities when they present themselves—because they are the key learning opportunities. - Ginni Rometty https://t.co/huU3oRI1cU",1771.0,558388.0,1.81,32.0,11.0,11.0,0.0,6.0,0.0,0.0,15.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0
2019-08-31 10:00:00,Photo,Sophia Amuka,Transact with ease on #APPyness this weekend. https://t.co/IGdElaIaOq,1659.0,245981.0,3.68,61.0,13.0,13.0,2.0,14.0,0.0,0.0,32.0,32.0,27.0,0.0,5.0,0.0,0.0,0.0,0.0,27.0,0
2019-08-31 09:00:00,Photo,Other,Here are the highlights of our half of the year result for the period ended 30 June 2019. #MovingForward https://t.co/zEs1TQLIFq,2053.0,248782.0,7.11,146.0,20.0,20.0,3.0,18.0,0.0,0.0,105.0,105.0,98.0,0.0,6.0,1.0,0.0,0.0,0.0,98.0,0
2019-08-30 17:30:00,Photo,Sophia Amuka,"#FoodieFriday
Do you know anyone with this phobia? Tag them! 😁 😁 😁 https://t.co/Prc3Bm5RPU",2403.0,244995.0,3.91,94.0,13.0,13.0,2.0,9.0,0.0,0.0,70.0,70.0,65.0,0.0,2.0,3.0,0.0,0.0,0.0,65.0,0
2019-08-30 12:55:00,Photo,Sophia Amuka,Make voluntary contributions to your Retirement Savings Account to #HappenToLife! Call us now on 01 271 6000 or send an email to pensionsolution@stanbicibtc.com to get started. https://t.co/uRDPEY4sg1,1475.0,243638.0,2.31,34.0,6.0,6.0,2.0,6.0,0.0,0.0,20.0,20.0,7.0,1.0,10.0,2.0,0.0,0.0,0.0,7.0,0
2019-08-29 17:30:00,Photo,Sophia Amuka,Call us on 0700 333 3333 or email  EnterpriseDirect@stanbicibtc.com to try our business banking solutions today! https://t.co/lN07cV4W9d,2234.0,242350.0,2.24,50.0,16.0,16.0,0.0,13.0,0.0,0.0,21.0,21.0,15.0,0.0,2.0,4.0,0.0,0.0,0.0,15.0,0
2019-08-29 09:57:00,Text,Other,"#ThrowbackThursday
Which of these board games were you good at? 
🎲🎲🎲🎲",3522.0,244531.0,7.64,269.0,15.0,15.0,8.0,10.0,0.0,0.0,28.0,28.0,0.0,5.0,17.0,6.0,208.0,0.0,0.0,0.0,0
2019-08-28 14:09:00,Photo,Other,"Our mutual funds can accommodate investments for minors. So, you can show your love for your cute little godson by opening up a mutual fund for him with as little as N5,000.
#WealthWednesday https://t.co/XduFiLVcjP",2812.0,271640.0,3.13,88.0,19.0,19.0,3.0,8.0,0.0,0.0,58.0,58.0,27.0,2.0,24.0,5.0,0.0,0.0,0.0,27.0,0
2019-08-28 13:15:00,Photo,Other,"Congratulations to the top 8!!!
The #HiFL2019 showdown continues next week! Stay tuned for more action. #HiFLStanbicIBTC https://t.co/1ricGdrlIo",2228.0,273410.0,6.06,135.0,32.0,32.0,0.0,15.0,0.0,0.0,88.0,88.0,81.0,1.0,2.0,4.0,0.0,0.0,0.0,81.0,0
2019-08-28 10:52:00,Photo,Sophia Amuka,With just N5000 you too can subscribe to the FGN bonds. Hurry now and call 01 422 0004 or send an email to stockbroking@stanbicibtc.com to get started! https://t.co/j7FIeRDDyA,1733.0,241223.0,3.06,53.0,10.0,10.0,2.0,7.0,0.23,4.0,30.0,34.0,18.0,0.0,8.0,4.0,0.0,0.0,0.0,18.0,1
2019-08-27 18:00:00,Photo,Aramide Salami,"Don’t wait till tomorrow to #HappenToLife, when you can today. Call 01 271 6000 or email pensionsolution@stanbicibtc.com for more details. https://t.co/XcNTYtxOve",1825.0,241017.0,1.48,27.0,5.0,5.0,0.0,2.0,0.0,0.0,20.0,20.0,14.0,0.0,5.0,1.0,0.0,0.0,0.0,14.0,0
2019-08-27 09:00:00,Photo,Aramide Salami,Having a growth plan for your business ensures that you know what to do when the right time comes to scale up. #SMETip https://t.co/cjo8Fbacbh,2463.0,241728.0,1.58,39.0,12.0,12.0,5.0,2.0,0.04,1.0,19.0,20.0,7.0,0.0,8.0,4.0,0.0,0.0,0.0,7.0,1
2019-08-26 18:00:00,Photo,Aramide Salami,"When it comes to building your wealth, having specific goals can help you make the right choices. #PersonalFinanceTip https://t.co/MBS0d8jp02",2441.0,247026.0,2.17,53.0,11.0,11.0,0.0,6.0,0.04,1.0,35.0,36.0,29.0,1.0,5.0,0.0,0.0,0.0,0.0,29.0,1
2019-08-26 08:00:00,Photo,Aramide Salami,Stay focused! #PowerUpMonday #MondayMotivation https://t.co/SKE4FJhDxS,2913.0,243463.0,2.47,72.0,14.0,14.0,5.0,6.0,0.03,1.0,46.0,47.0,19.0,1.0,20.0,6.0,0.0,0.0,0.0,19.0,1
2019-08-25 14:00:00,Photo,Aramide Salami,"Whatever big projects you dream of, we can help you make them come true. Talk to us on 01 422 8855 or email ibenquiries@stanbicibtc.com for more details. https://t.co/Y5L0O1nt38",2253.0,242609.0,2.89,65.0,6.0,6.0,3.0,4.0,0.0,0.0,52.0,52.0,43.0,0.0,7.0,2.0,0.0,0.0,0.0,43.0,0
2019-08-24 17:35:00,Photo,Other,Learning conflict management skills can help you navigate the difficult terrains of managing and relating with people in the workplace. #CareerTip https://t.co/Jpwt7apw5r,2599.0,242492.0,1.62,42.0,15.0,15.0,2.0,7.0,0.04,1.0,17.0,18.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,1
2019-08-24 17:00:00,Photo,Aramide Salami,You don’t have to worry about broken screens when you have the #BestInsuranceDeals . Call 01 277 0394 or email Insurancesolution@stanbicibtc.com for more details. https://t.co/XQAPDV4P0W,2277.0,242110.0,1.8,41.0,7.0,7.0,2.0,4.0,0.0,0.0,28.0,28.0,22.0,1.0,3.0,2.0,0.0,0.0,0.0,22.0,0
2019-08-23 17:00:00,Photo,Aramide Salami,Your card can make this weekend’s moments with friends even more memorable. #TGIF https://t.co/ur02S5VoJf,2809.0,243648.0,1.74,49.0,15.0,15.0,2.0,8.0,0.0,0.0,24.0,24.0,13.0,0.0,7.0,4.0,0.0,0.0,0.0,13.0,0
2019-08-23 13:00:00,Photo,Aramide Salami,"With a Will, your family can look forward to a secure future. Call 01 270 6800 or email sitlagency@stanbicibtc.com for more details. https://t.co/c6YWJBKEWm",2227.0,241698.0,1.98,44.0,11.0,11.0,0.0,6.0,0.0,0.0,27.0,27.0,22.0,0.0,3.0,2.0,0.0,0.0,0.0,22.0,0
2019-08-23 09:19:00,Photo,Aramide Salami,"Congratulations to the teams for advancing to the quarterfinals!! 
Stay tuned for more action on #HiFL2019 #HiFLStanbicIBTC https://t.co/VFSoT4o0Hw",2422.0,240422.0,1.94,47.0,11.0,11.0,2.0,4.0,0.0,0.0,30.0,30.0,22.0,0.0,7.0,1.0,0.0,0.0,0.0,22.0,0
2019-08-22 17:22:00,Photo,Aramide Salami,Do you have questions about how stocks work? Call us on 01 422 0004 and let’s help you answer them. https://t.co/jOjWLfo6Nq,2959.0,240950.0,1.52,45.0,14.0,14.0,3.0,7.0,0.0,0.0,21.0,21.0,11.0,0.0,5.0,5.0,0.0,0.0,0.0,11.0,0
2019-08-22 14:32:00,Photo,Aramide Salami,"Wherever you are, we think we can all agree that jollof rice makes a #Naija party complete. #WorldJollofDay #Jollove https://t.co/PVPoV8Oxko",2711.0,242418.0,2.21,60.0,10.0,10.0,0.0,6.0,0.0,0.0,44.0,44.0,40.0,0.0,1.0,3.0,0.0,0.0,0.0,40.0,0
2019-08-21 13:29:00,Photo,Other,"Hello everyone, 😊This week, we will be discussing the importance of having your National Identity Number. Firstly, do you know your NIN?  
#WealthWednesday https://t.co/QVnqDz3dg9",16565.0,567396.0,2.87,476.0,66.0,66.0,13.0,35.0,0.02,3.0,359.0,362.0,292.0,3.0,43.0,21.0,0.0,0.0,0.0,292.0,1
2019-08-21 13:18:00,Photo,Aramide Salami,"Our CE, Dr Demola Sogunle and Head, Marketing and Communication Mrs Oyefeso-Odusami Bridget planting trees at the Lekki Conservation Centre. #StanbicIbtc@30 #MovingForward https://t.co/5nQmxUOt69",3233.0,240610.0,4.33,140.0,20.0,20.0,1.0,5.0,0.03,1.0,113.0,114.0,103.0,0.0,9.0,1.0,0.0,0.0,0.0,103.0,1
2019-08-21 13:17:00,Video,Aramide Salami,"To mark our 30th year anniversary and contribute to the sustainability of the environment, we're planting trees at the Lekki Conservation Centre. #StanbicIbtc@30 #MovingForward https://t.co/CKizpgr1ix",4318.0,245291.0,1.78,77.0,30.0,30.0,3.0,12.0,0.0,0.0,32.0,32.0,25.0,0.0,3.0,4.0,0.0,0.0,0.0,307.0,0
2019-08-21 11:18:00,Photo,Other,"It's another day on #HiFL2019. Will your school be in the final 4?
Follow us to find out.
#HiFLStanbicIBTC https://t.co/Mj5ZPGLzcK",3283.0,240399.0,1.49,49.0,12.0,12.0,1.0,5.0,0.0,0.0,31.0,31.0,24.0,1.0,5.0,1.0,0.0,0.0,0.0,24.0,0
2019-08-20 08:30:00,Photo,Aramide Salami,"Drive whenever, wherever and with ease knowing that you’ve got #BestInsuranceDeals. Contact us on 01 277 0394 or email insurancesolution@stanbicibtc.com to begin. https://t.co/JoM4kUjLMi",2879.0,241051.0,1.25,36.0,10.0,10.0,3.0,4.0,0.0,0.0,19.0,19.0,11.0,0.0,6.0,2.0,0.0,0.0,0.0,11.0,0
2019-08-19 17:00:00,Photo,Aramide Salami,What is a queue when you can open an account with just a click? Click https://t.co/siFj2gETCm to get started. #InstantAccount https://t.co/ksqUrt5DVq,2842.0,244139.0,2.53,72.0,19.0,19.0,2.0,10.0,0.28,8.0,33.0,41.0,23.0,1.0,9.0,0.0,0.0,0.0,0.0,23.0,1
2019-08-19 08:00:00,Photo,Aramide Salami,Tag someone to inspire them! #PowerUpMonday #MondayMotivation https://t.co/RZ9KzWZ3zt,4441.0,243749.0,2.79,124.0,41.0,41.0,4.0,14.0,0.0,0.0,65.0,65.0,49.0,3.0,7.0,6.0,0.0,0.0,0.0,49.0,0
2019-08-18 17:27:00,Video,Other,"As we lead our daily lives, it’s important to think about giving back to the society we are a part of. We will continue to strive to keep the world #MovingForward #TogetherForALimb https://t.co/vX2NLgaFaM",4228.0,245486.0,1.58,67.0,20.0,20.0,2.0,10.0,0.02,1.0,34.0,35.0,15.0,3.0,11.0,5.0,0.0,0.0,0.0,209.0,1
2019-08-17 18:00:00,Photo,Aramide Salami,"It’s important to have a hopeful, optimistic way of looking at experience and always looking to see what you can learn even on bad days. #CareerTip https://t.co/VK26OdzdJM",3078.0,241059.0,1.82,56.0,17.0,17.0,1.0,7.0,0.0,0.0,31.0,31.0,27.0,0.0,2.0,2.0,0.0,0.0,0.0,27.0,0
2019-08-17 12:00:00,Photo,Aramide Salami,"Time flies! Think long-term. 
Call 01 280 1266 to get started and  #NeverStopInvesting #MutualFunds https://t.co/X5gFHeu8Vx",3427.0,240495.0,1.63,56.0,13.0,13.0,2.0,5.0,0.0,0.0,36.0,36.0,22.0,3.0,7.0,4.0,0.0,0.0,0.0,22.0,0
2019-08-16 17:00:00,Photo,Aramide Salami,Your Stanbic IBTC card makes shopping fun and easy! Tell us about it! #TGIF https://t.co/TOTDn4rcTQ,4194.0,244232.0,2.27,95.0,20.0,20.0,7.0,9.0,0.02,1.0,58.0,59.0,36.0,1.0,15.0,6.0,0.0,0.0,0.0,36.0,1
2019-08-16 16:54:00,Video,Other,We encourage all our staff and everyone in general to get more active when they can. That's why it's a big part of our Employee Health and Wellness proposition. Get moving and keep #MovingForward https://t.co/aba0qzdBk2,3914.0,253243.0,2.73,107.0,31.0,31.0,3.0,19.0,0.0,0.0,54.0,54.0,37.0,0.0,13.0,4.0,0.0,0.0,0.0,216.0,0
2019-08-16 10:41:00,Photo,Aramide Salami,A voluntary contribution helps you #HappenToLife better. Speak with us on 01 271 6000 or email pensionsolution@stanbicibtc.com to find out how. https://t.co/oSNVgg8IRX,3445.0,251990.0,3.31,114.0,14.0,14.0,2.0,15.0,0.03,1.0,82.0,83.0,57.0,0.0,22.0,3.0,0.0,0.0,0.0,57.0,1
2019-08-15 17:14:00,Photo,Aramide Salami,Share with us how you overcame your fear of injections? #ThrowbackThursday https://t.co/tlJR5sSkiu,7582.0,242744.0,2.55,193.0,29.0,29.0,19.0,9.0,0.0,0.0,136.0,136.0,110.0,2.0,15.0,9.0,0.0,0.0,0.0,110.0,0
2019-08-15 11:00:00,Photo,Aramide Salami,"We provide debt financing for infrastructure and real estate projects.

Please call 01 422 8855 or email IBenquiries@stanbicibtc.com https://t.co/HvfZSQjKuL",3443.0,244299.0,1.8,62.0,13.0,13.0,3.0,10.0,0.06,2.0,34.0,36.0,18.0,0.0,9.0,7.0,0.0,0.0,0.0,18.0,1
2019-08-13 17:30:00,Photo,Sophia Amuka,This weekend will come and go but your aso-ebi money can last a lifetime. Subscribe to our mutual funds with just N5000. Call 01 280 1266 or email assetmanagement@stanbicibtc.com to get started. https://t.co/9QEWsb0gd3,4158.0,244607.0,3.03,126.0,25.0,25.0,7.0,10.0,0.1,4.0,80.0,84.0,42.0,0.0,33.0,5.0,0.0,0.0,0.0,42.0,1
2019-08-13 10:00:00,Photo,Sophia Amuka,"#ThoughtsOnTuesday
Thought or action, which is the most important to you? https://t.co/6D2qx43sB4",4530.0,245086.0,1.37,62.0,19.0,19.0,5.0,11.0,0.0,0.0,27.0,27.0,18.0,0.0,5.0,4.0,0.0,0.0,0.0,18.0,0
2019-08-12 17:00:00,Photo,Sophia Amuka,"If you’ve ever wondered how to make sense of the stock markets, we can help with that. Call us now on 01 422 0004 or send an email to stockbroking@stanbicibtc.com  to get started. https://t.co/JaB1mUmCHM",4228.0,243523.0,1.66,70.0,17.0,17.0,8.0,10.0,0.07,3.0,32.0,35.0,28.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,1
2019-08-12 09:00:00,Photo,Sophia Amuka,"#PowerUpMonday.
Your dreams are valid. Don’t let anything tell you otherwise. #NeverStop #MondayMotivation https://t.co/5hjD0faZHM",3348.0,246920.0,1.61,54.0,22.0,22.0,0.0,13.0,0.03,1.0,18.0,19.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,14.0,1
2019-08-11 12:00:00,Photo,Sophia Amuka,"#PersonalFinanceTip.
Unplanned expenses can leave your pockets empty. 
To make your money do more, you can set up a direct debit from your account to invest in Stanbic IBTC mutual funds. #NeverStopInvesting https://t.co/UShBJS5Vr0",4788.0,250942.0,2.3,110.0,24.0,24.0,6.0,14.0,0.0,0.0,66.0,66.0,42.0,6.0,12.0,6.0,0.0,0.0,0.0,42.0,0
2019-08-11 07:00:00,Photo,Aramide Salami,"This Eid Mubarak and always, may your homes be full of rejoicing and #APPyness. . 
#MovingForward https://t.co/5IF4RjTHq6",10615.0,578917.0,1.87,198.0,48.0,48.0,0.0,22.0,0.0,0.0,128.0,128.0,102.0,0.0,18.0,8.0,0.0,0.0,0.0,102.0,0
2019-08-10 16:00:00,Photo,Sophia Amuka,"#SMETip
Build A Brand - A sure way to grow your business is by building a strong community of people who are loyal to your brand and what you stand for. https://t.co/prf6tWK33S",3557.0,242897.0,1.66,59.0,23.0,23.0,0.0,13.0,0.06,2.0,21.0,23.0,12.0,2.0,2.0,5.0,0.0,0.0,0.0,12.0,1
2019-08-10 10:00:00,Photo,Sophia Amuka,"With us managing your pension, your retirement can be something worth looking forward to. Call us now on 01 271 6000 or send an email to pensionsolution@stanbicibtc.com to #HappenToLife. https://t.co/yeKjvnsBs2",3062.0,244667.0,2.16,66.0,15.0,15.0,2.0,10.0,0.03,1.0,38.0,39.0,32.0,0.0,2.0,4.0,0.0,0.0,0.0,32.0,1
2019-08-09 17:00:00,Photo,Sophia Amuka,Show your loved ones your everlasting care by leaving a #legacee. Call us on 01 270 6800 or email SITLAgency@stanbicibtc.com to learn more. https://t.co/rB8HJbBRYo,3085.0,242932.0,1.46,45.0,16.0,16.0,1.0,8.0,0.0,0.0,20.0,20.0,14.0,0.0,4.0,2.0,0.0,0.0,0.0,14.0,0
2019-08-09 15:00:00,Video,Sophia Amuka,"If you’ve ever wondered how mutual funds work, watch this video and wonder no more. Click here https://t.co/siFj2gETCm to get started and #NeverStopInvesting https://t.co/ksyIet6udu",4790.0,287732.0,6.51,312.0,99.0,99.0,4.0,35.0,0.42,20.0,154.0,174.0,96.0,0.0,57.0,1.0,0.0,0.0,0.0,311.0,1
2019-08-09 10:00:00,Photo,Sophia Amuka,"#TGIF 
The long weekend groove isn’t complete without your Stanbic IBTC card. https://t.co/fMTWE5Zj6Q",2877.0,241290.0,1.25,36.0,9.0,9.0,1.0,6.0,0.0,0.0,20.0,20.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0
2019-08-08 17:30:00,Photo,Sophia Amuka,"With our global reach, we can help your business do international trade. Contact us now on 01 422 8855 or send an email to ibenquiries@stanbicibtc.com to learn more. https://t.co/Fo4EFWg7S4",3572.0,248124.0,1.06,38.0,17.0,17.0,0.0,10.0,0.0,0.0,11.0,11.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,0
2019-08-08 16:32:00,Photo,Sophia Amuka,"From now until the end of September, 2019, you can get cash back when you use your Stanbic IBTC MasterCard on any ATM, POS or online anywhere in the world. Call 01 422 2222 or email CustomerCareNigeria@stanbicibtc.com for more details. https://t.co/ficnT5xzoR",4211.0,274982.0,3.11,131.0,58.0,58.0,3.0,15.0,0.0,0.0,55.0,55.0,17.0,0.0,32.0,6.0,0.0,0.0,0.0,17.0,0
2019-08-08 11:00:00,Photo,Sophia Amuka,"#ThrowbackThursday 
Did you own one of these?
#TBT. https://t.co/BWkxwUk3Es",3937.0,243902.0,2.95,116.0,19.0,19.0,4.0,10.0,0.0,0.0,83.0,83.0,70.0,3.0,7.0,3.0,0.0,0.0,0.0,70.0,0
2019-08-08 09:35:00,Photo,Sophia Amuka,Need a savings account with bonus interest? Then the Max Yield savings Account is for you. Call 01 422 2222 or email customercarenigeria@stanbicibtc.com to get started. https://t.co/DrXTpwblzb,4330.0,243989.0,2.03,88.0,23.0,23.0,4.0,10.0,0.02,1.0,50.0,51.0,30.0,0.0,16.0,4.0,0.0,0.0,0.0,30.0,1
